Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
289860,Air_India,AI-766,Chennai,Morning,one,Night,Delhi,Business,12.67,41,47585.0
289861,Air_India,AI-766,Chennai,Morning,one,Night,Delhi,Business,14.75,41,47585.0
289862,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Business,7.25,41,53440.0
289863,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Business,10.0,41,53440.0
289864,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,12.08,41,53440.0
289865,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,12.75,41,53440.0
289866,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,23.25,41,53440.0
289867,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Business,5.58,41,57920.0
289868,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,5.67,41,57920.0
289869,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,7.08,41,57920.0
289870,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Business,7.17,41,57920.0
289871,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Business,8.33,41,57920.0
289872,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,9.92,41,57920.0
289873,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,10.5,41,57920.0
289874,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,11.08,41,57920.0
289875,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Business,11.67,41,57920.0
289876,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,13.25,41,57920.0
289877,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Business,14.42,41,57920.0
289878,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Business,16.0,41,57920.0
289879,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,16.17,41,57920.0
289880,Vistara,UK-828,Chennai,Early_Morning,one,Late_Night,Delhi,Business,17.17,41,57920.0
289881,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,17.58,41,57920.0
289882,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,20.42,41,57920.0
289883,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,21.58,41,57920.0
289884,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,9.42,41,60160.0
289885,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,12.17,41,60160.0
289886,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,13.17,41,60160.0
289887,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,14.5,41,60160.0
289888,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Business,14.92,41,60160.0
289889,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,9.75,41,60865.0
