Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
269790,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,42,52287.0
269791,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.17,42,52287.0
269792,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Bangalore,Business,21.42,42,52287.0
269793,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,22.42,42,52287.0
269794,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,22.67,42,52287.0
269795,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.17,42,52287.0
269796,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,24.33,42,52287.0
269797,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,42,52287.0
269798,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,42,52287.0
269799,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,26.25,42,52287.0
269800,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Business,27.33,42,52287.0
269801,Air_India,AI-773,Kolkata,Evening,one,Morning,Bangalore,Business,17.92,42,52287.0
269802,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Bangalore,Business,22.17,42,52287.0
269803,Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,Business,25.25,42,52287.0
269804,Air_India,AI-732,Kolkata,Afternoon,one,Evening,Bangalore,Business,Yes,42,52287.0
269805,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Business,6.75,42,60978.0
269806,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Business,8.58,42,60978.0
269807,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.83,42,60978.0
269808,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,10.17,42,60978.0
269809,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,11.67,42,60978.0
269810,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,12.25,42,60978.0
269811,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,12.42,42,60978.0
269812,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,13.08,42,60978.0
269813,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.25,42,60978.0
269814,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,13.92,42,60978.0
269815,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,14.42,42,60978.0
269816,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,15.42,42,60978.0
269817,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,15.5,42,60978.0
269818,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,16.08,42,60978.0
269819,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,16.17,42,60978.0
