Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
144990,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Economy,22.83,24,4724.0
144991,Indigo,6E-875,Kolkata,Evening,one,Night,Hyderabad,Economy,5.67,24,4748.0
144992,Indigo,6E-7583,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.75,24,4968.0
144993,GO_FIRST,G8-792,Kolkata,Evening,one,Late_Night,Hyderabad,Economy,7.33,24,5018.0
144994,GO_FIRST,G8-789,Kolkata,Morning,one,Late_Night,Hyderabad,Economy,14.08,24,5018.0
144995,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,24,5144.0
144996,Air_India,AI-770,Kolkata,Night,one,Night,Hyderabad,Economy,27.08,24,5144.0
144997,Indigo,6E-893,Kolkata,Morning,zero,Morning,Hyderabad,Economy,2.25,24,5177.0
144998,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,5.42,24,5632.0
144999,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.75,24,5632.0
145000,Vistara,UK-708,Kolkata,Night,one,Night,Hyderabad,Economy,26.5,24,5632.0
145001,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Late_Night,Hyderabad,Economy,9.58,24,5303.0
145002,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Economy,23.5,24,5760.0
145003,Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.58,24,5456.0
145004,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.58,24,5565.0
145005,Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,27.5,24,5565.0
145006,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,8.67,24,5574.0
145007,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.83,24,5574.0
145008,Air_India,AI-747,Kolkata,Night,one,Morning,Hyderabad,Economy,9.58,24,5579.0
145009,Air_India,AI-747,Kolkata,Night,one,Evening,Hyderabad,Economy,19.75,24,5589.0
145010,Air_India,AI-747,Kolkata,Night,one,Night,Hyderabad,Economy,21.0,24,5589.0
145011,Indigo,6E-345,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.58,24,5661.0
145012,Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,Economy,25.5,24,5670.0
145013,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,12.75,24,6075.0
145014,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Economy,20.58,24,6075.0
145015,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,13.0,24,5739.0
145016,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,9.83,24,6390.0
145017,Air_India,AI-9745,Kolkata,Morning,two_or_more,Morning,Hyderabad,Economy,24.33,24,6055.0
145018,Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Morning,Hyderabad,Economy,28.17,24,6055.0
145019,Air_India,AI-9745,Kolkata,Morning,two_or_more,Evening,Hyderabad,Economy,31.75,24,6055.0
