Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
3540,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,19,6601.0
3541,Air_India,AI-9609,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.25,19,6654.0
3542,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,19,6711.0
3543,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,17.75,19,6724.0
3544,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.58,19,6903.0
3545,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5,19,6933.0
3546,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,19,7575.0
3547,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,19,7262.0
3548,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,19,7262.0
3549,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,19,7419.0
3550,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,19,7785.0
3551,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,19,7469.0
3552,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,19,7838.0
3553,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,19,7838.0
3554,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,19,7508.0
3555,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,19,7508.0
3556,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,19,8048.0
3557,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,19,8121.0
3558,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.0,19,8121.0
3559,Vistara,UK-727,Delhi,Night,one,Night,Mumbai,Economy,23.83,19,8121.0
3560,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,19,7782.0
3561,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,19,7814.0
3562,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,19,7913.0
3563,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6.0,19,8331.0
3564,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.0,19,8331.0
3565,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,19,8601.0
3566,Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,19,8789.0
3567,Air_India,AI-9015,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,19,9673.0
3568,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,19,10050.0
3569,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,19,10050.0
