Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
97380,GO_FIRST,G8-7548,Bangalore,Evening,zero,Night,Mumbai,Economy,1.67,21,2201.0
97381,AirAsia,I5-1561,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,21,2201.0
97382,Indigo,6E-5365,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.83,21,2201.0
97383,Indigo,6E-5389,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.83,21,2201.0
97384,GO_FIRST,G8-320,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,21,2201.0
97385,AirAsia,I5-339,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.83,21,2201.0
97386,GO_FIRST,G8-399,Bangalore,Night,zero,Night,Mumbai,Economy,1.92,21,2201.0
97387,Indigo,6E-5344,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.92,21,2201.0
97388,Indigo,6E-5203,Bangalore,Evening,zero,Night,Mumbai,Economy,2.0,21,2201.0
97389,Indigo,6E-332,Bangalore,Night,zero,Night,Mumbai,Premium,2.0,21,2201.0
97390,Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.83,21,2208.0
97391,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Mumbai,Economy,5.67,21,2203.0
97392,AirAsia,I5-722,Bangalore,Late_Night,one,Early_Morning,Mumbai,Economy,6.17,21,2203.0
97393,AirAsia,I5-1454,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.33,21,2203.0
97394,AirAsia,I5-1622,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.67,21,2203.0
97395,AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Mumbai,Economy,8.17,21,2203.0
97396,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Mumbai,Premium,10.0,21,2203.0
97397,AirAsia,I5-741,Bangalore,Morning,one,Night,Mumbai,Economy,10.92,21,2203.0
97398,AirAsia,I5-1782,Bangalore,Night,one,Early_Morning,Mumbai,Economy,10.92,21,2203.0
97399,AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,11.17,21,2203.0
97400,AirAsia,I5-1451,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.92,21,2203.0
97401,AirAsia,I5-972,Bangalore,Evening,two_or_more,Early_Morning,Mumbai,Economy,15.25,21,2203.0
97402,AirAsia,I5-1528,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.08,21,2203.0
97403,Indigo,6E-5323,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.83,21,2309.0
97404,Indigo,6E-5399,Bangalore,Afternoon,zero,Afternoon,Mumbai,Economy,1.83,21,2309.0
97405,Indigo,6E-295,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.75,21,2414.0
97406,Air_India,AI-516,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.33,21,3699.0
97407,Air_India,AI-9517,Bangalore,Evening,one,Night,Mumbai,Economy,5.08,21,3709.0
97408,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,21,3712.0
97409,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,21,3712.0
