Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
187080,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,28.0,46,7338.0
187081,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,30.75,46,7338.0
187082,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,10.08,46,7476.0
187083,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,12.83,46,7476.0
187084,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,23.33,46,7476.0
187085,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,31.08,46,7476.0
187086,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,8.67,46,7814.0
187087,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.33,46,8578.0
187088,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.08,46,8803.0
187089,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.92,46,8803.0
187090,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,11.25,46,8803.0
187091,Air_India,AI-549,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,8.67,46,13460.0
187092,Air_India,AI-549,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.83,46,13460.0
187093,Vistara,UK-834,Chennai,Evening,zero,Night,Delhi,Economy,2.75,47,2051.0
187094,Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,47,2327.0
187095,Vistara,UK-838,Chennai,Night,zero,Night,Delhi,Economy,2.83,47,2327.0
187096,Indigo,6E-193,Chennai,Evening,one,Late_Night,Delhi,Economy,5.17,47,2051.0
187097,Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.5,47,2051.0
187098,Indigo,6E-6215,Chennai,Evening,one,Late_Night,Delhi,Economy,5.92,47,2051.0
187099,Indigo,6E-591,Chennai,Morning,one,Evening,Delhi,Economy,6.42,47,2051.0
187100,Indigo,6E-6215,Chennai,Evening,one,Late_Night,Delhi,Economy,6.67,47,2051.0
187101,Indigo,6E-562,Chennai,Evening,one,Late_Night,Delhi,Economy,7.08,47,2051.0
187102,Indigo,6E-384,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.33,47,2051.0
187103,Indigo,6E-562,Chennai,Evening,one,Late_Night,Delhi,Economy,7.83,47,2051.0
187104,Indigo,6E-591,Chennai,Morning,one,Night,Delhi,Economy,8.17,47,2051.0
187105,Indigo,6E-6006,Chennai,Afternoon,one,Late_Night,Delhi,Economy,8.25,47,2051.0
187106,Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,8.5,47,2051.0
187107,Indigo,6E-6006,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.0,47,2051.0
187108,Indigo,6E-269,Chennai,Morning,one,Night,Delhi,Economy,10.25,47,2051.0
187109,Indigo,6E-917,Chennai,Afternoon,one,Late_Night,Delhi,Economy,10.42,47,2051.0
