Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
167670,Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67,23,3072.0
167671,Indigo,6E-514,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.42,23,3072.0
167672,AirAsia,I5-1517,Hyderabad,Evening,one,Night,Bangalore,Economy,7.67,23,4054.0
167673,GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Bangalore,Economy,5.92,23,4452.0
167674,GO_FIRST,G8-515,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.17,23,4452.0
167675,GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,10.33,23,4452.0
167676,GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12.0,23,4452.0
167677,GO_FIRST,G8-515,Hyderabad,Morning,one,Night,Bangalore,Economy,13.08,23,4452.0
167678,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,14.92,23,4452.0
167679,GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,18.83,23,4452.0
167680,Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.67,23,5040.0
167681,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83,23,5441.0
167682,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,6.33,23,5441.0
167683,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.0,23,5441.0
167684,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Economy,9.25,23,5441.0
167685,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.92,23,5441.0
167686,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Economy,10.75,23,5441.0
167687,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,11.25,23,5441.0
167688,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,12.42,23,5441.0
167689,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,13.17,23,5441.0
167690,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,14.33,23,5441.0
167691,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,19.92,23,5441.0
167692,Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Economy,20.17,23,5441.0
167693,Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Economy,21.67,23,5441.0
167694,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,21.83,23,5441.0
167695,Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,23.33,23,5441.0
167696,Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Economy,24.33,23,5441.0
167697,Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,25.25,23,5441.0
167698,Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Economy,26.25,23,5441.0
167699,Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,Economy,20.25,23,5104.0
