Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
295800,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,Business,10.0,47,60260.0
295801,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,Business,11.75,47,60260.0
295802,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Business,11.92,47,60260.0
295803,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,13.33,47,60260.0
295804,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Business,13.75,47,60260.0
295805,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Business,14.75,47,60260.0
295806,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,15.58,47,60260.0
295807,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,16.25,47,60260.0
295808,Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,20.0,47,60260.0
295809,Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,21.75,47,60260.0
295810,Vistara,UK-838,Chennai,Night,one,Night,Bangalore,Business,23.33,47,60260.0
295811,Vistara,UK-838,Chennai,Night,one,Night,Bangalore,Business,25.58,47,60260.0
295812,Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,Business,6.92,47,60260.0
295813,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Business,10.17,47,60260.0
295814,Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Business,13.92,47,60260.0
295815,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Business,14.0,47,60260.0
295816,Air_India,UK-854,Chennai,Evening,one,Morning,Bangalore,Business,15.92,47,60260.0
295817,Air_India,AI-440,Chennai,Early_Morning,one,Night,Bangalore,Business,17.75,47,60260.0
295818,Air_India,AI-539,Chennai,Evening,one,Afternoon,Bangalore,Business,19.5,47,60260.0
295819,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,Business,23.0,47,60260.0
295820,Air_India,AI-539,Chennai,Evening,one,Evening,Bangalore,Business,23.25,47,60260.0
295821,Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,47,60260.0
295822,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Bangalore,Business,26.75,47,60260.0
295823,Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,Business,27.08,47,60260.0
295824,Air_India,AI-545,Chennai,Night,one,Morning,Bangalore,Business,13.75,48,26546.0
295825,Air_India,AI-672,Chennai,Afternoon,one,Evening,Bangalore,Business,27.58,48,43729.0
295826,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Business,5.25,48,44144.0
295827,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Business,6.75,48,44144.0
295828,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Business,8.0,48,44144.0
295829,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Business,8.42,48,44144.0
