Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
126000,Indigo,6E-6087,Kolkata,Evening,one,Late_Night,Delhi,Economy,6.83,41,2994.0
126001,Indigo,6E-811,Kolkata,Morning,one,Evening,Delhi,Economy,7.08,41,2994.0
126002,Indigo,6E-6917,Kolkata,Afternoon,one,Night,Delhi,Economy,7.33,41,2994.0
126003,Indigo,6E-294,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.5,41,2994.0
126004,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Night,Delhi,Economy,7.42,41,3016.0
126005,Air_India,AI-770,Kolkata,Night,zero,Night,Delhi,Economy,2.5,41,3016.0
126006,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,41,3014.0
126007,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Delhi,Economy,8.75,41,3014.0
126008,AirAsia,I5-583,Kolkata,Afternoon,two_or_more,Night,Delhi,Economy,9.08,41,3014.0
126009,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.08,41,3014.0
126010,AirAsia,I5-582,Kolkata,Morning,one,Evening,Delhi,Economy,10.25,41,3014.0
126011,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.08,41,3014.0
126012,AirAsia,I5-2991,Kolkata,Night,one,Morning,Delhi,Economy,11.33,41,3014.0
126013,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,11.83,41,3014.0
126014,AirAsia,I5-2473,Kolkata,Morning,one,Night,Delhi,Economy,12.42,41,3014.0
126015,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Delhi,Economy,13.17,41,3014.0
126016,AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,41,3014.0
126017,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,13.83,41,3014.0
126018,AirAsia,I5-2473,Kolkata,Morning,one,Late_Night,Delhi,Economy,15.5,41,3014.0
126019,AirAsia,I5-2991,Kolkata,Night,one,Afternoon,Delhi,Economy,16.5,41,3014.0
126020,AirAsia,I5-991,Kolkata,Evening,one,Morning,Delhi,Economy,16.67,41,3014.0
126021,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Afternoon,Delhi,Economy,18.33,41,3014.0
126022,Air_India,UK-511,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.25,41,3437.0
126023,Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.5,41,3437.0
126024,SpiceJet,SG-8264,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,41,3999.0
126025,Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.33,41,4001.0
126026,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,Economy,2.33,41,4001.0
126027,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,41,4001.0
126028,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.42,41,4001.0
126029,Vistara,UK-738,Kolkata,Evening,zero,Night,Delhi,Economy,2.42,41,4001.0
