Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
210030,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Business,15.83,32,50969.0
210031,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Business,21.58,32,50969.0
210032,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Business,26.0,32,50969.0
210033,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.33,32,51384.0
210034,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Business,9.08,32,51384.0
210035,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,32,51384.0
210036,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Business,15.42,32,51384.0
210037,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Business,15.58,32,51384.0
210038,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.5,32,53164.0
210039,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,5.75,32,53164.0
210040,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Business,5.83,32,53164.0
210041,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.0,32,53164.0
210042,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.5,32,53164.0
210043,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,7.33,32,53164.0
210044,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,32,53164.0
210045,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,32,53164.0
210046,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.58,32,53164.0
210047,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.17,32,53164.0
210048,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Business,12.42,32,53164.0
210049,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.67,32,53164.0
210050,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,13.58,32,53164.0
210051,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,13.75,32,53164.0
210052,Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Business,14.33,32,53164.0
210053,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,32,53164.0
210054,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Business,11.33,32,53164.0
210055,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Business,14.92,32,53164.0
210056,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Business,15.25,32,53164.0
210057,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Business,19.08,32,53164.0
210058,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Business,22.83,32,53164.0
210059,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Business,26.42,32,53164.0
