Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
103350,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,Economy,17.5,6,13054.0
103351,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Economy,20.67,6,13054.0
103352,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Economy,22.17,6,13054.0
103353,Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,25.33,6,13054.0
103354,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,38.83,6,13840.0
103355,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.83,6,14019.0
103356,Vistara,UK-893,Bangalore,Evening,two_or_more,Night,Kolkata,Economy,26.83,6,14019.0
103357,AirAsia,I5-741,Bangalore,Morning,one,Evening,Kolkata,Economy,8.17,6,14151.0
103358,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.17,6,14554.0
103359,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,6,14554.0
103360,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.83,6,14554.0
103361,Vistara,UK-893,Bangalore,Evening,two_or_more,Night,Kolkata,Economy,26.83,6,14554.0
103362,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Economy,5.83,6,14314.0
103363,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Economy,8.75,6,14314.0
103364,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.0,6,14314.0
103365,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,6,14839.0
103366,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,10.17,6,14839.0
103367,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,7.33,6,14944.0
103368,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,8.58,6,14964.0
103369,Vistara,UK-893,Bangalore,Evening,two_or_more,Night,Kolkata,Economy,26.83,6,15090.0
103370,Indigo,6E-6798,Bangalore,Afternoon,one,Evening,Kolkata,Economy,6.58,6,14796.0
103371,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Economy,11.42,6,15154.0
103372,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Economy,12.92,6,15154.0
103373,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,6,15154.0
103374,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,12.0,6,15447.0
103375,Vistara,UK-893,Bangalore,Evening,two_or_more,Morning,Kolkata,Economy,13.75,6,15447.0
103376,Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,22.25,6,15316.0
103377,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Economy,26.75,6,15316.0
103378,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Kolkata,Economy,11.25,6,16286.0
103379,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Economy,12.42,6,17569.0
