Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
54930,Indigo,6E-5312,Mumbai,Morning,one,Night,Bangalore,Economy,10.0,14,6473.0
54931,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,14,7192.0
54932,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.25,14,7192.0
54933,Air_India,AI-681,Mumbai,Evening,one,Evening,Bangalore,Economy,24.75,14,7728.0
54934,Vistara,UK-877,Mumbai,Morning,one,Evening,Bangalore,Economy,8.75,14,8148.0
54935,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,13.17,14,8148.0
54936,Vistara,UK-877,Mumbai,Morning,one,Morning,Bangalore,Economy,22.08,14,8148.0
54937,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,26.5,14,8148.0
54938,Indigo,6E-6463,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.58,14,8463.0
54939,Indigo,6E-5338,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.58,14,8463.0
54940,Vistara,UK-875,Mumbai,Evening,one,Morning,Bangalore,Economy,13.5,14,8358.0
54941,Vistara,UK-875,Mumbai,Evening,one,Evening,Bangalore,Economy,24.17,14,8358.0
54942,Air_India,AI-683,Mumbai,Night,one,Night,Bangalore,Economy,25.5,14,8148.0
54943,Air_India,AI-619,Mumbai,Night,one,Night,Bangalore,Economy,26.0,14,8148.0
54944,SpiceJet,SG-455,Mumbai,Afternoon,one,Morning,Bangalore,Economy,17.5,14,9092.0
54945,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.17,14,9201.0
54946,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,14,9201.0
54947,Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Economy,14.17,14,9201.0
54948,Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,16.17,14,9201.0
54949,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.08,14,9201.0
54950,Air_India,AI-864,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,14,9201.0
54951,Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,14,9671.0
54952,Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.42,14,9671.0
54953,Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Economy,6.25,14,9779.0
54954,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,8.25,14,9779.0
54955,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.17,14,9779.0
54956,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.25,14,9779.0
54957,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Economy,10.08,14,9779.0
54958,Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,14,9779.0
54959,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,Economy,12.08,14,9779.0
