Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
80130,Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Economy,9.0,22,4417.0
80131,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,Economy,11.0,22,4417.0
80132,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,Economy,11.92,22,4417.0
80133,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Chennai,Economy,12.0,22,4417.0
80134,Air_India,AI-867,Mumbai,Night,one,Evening,Chennai,Economy,21.5,22,4417.0
80135,Air_India,AI-888,Mumbai,Evening,one,Evening,Chennai,Economy,24.0,22,4417.0
80136,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Economy,25.0,22,4417.0
80137,Air_India,AI-867,Mumbai,Night,one,Night,Chennai,Economy,26.08,22,4417.0
80138,Air_India,AI-687,Mumbai,Afternoon,one,Evening,Chennai,Economy,27.0,22,4417.0
80139,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Chennai,Economy,27.42,22,4417.0
80140,Air_India,AI-888,Mumbai,Evening,one,Night,Chennai,Economy,28.58,22,4417.0
80141,Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.0,22,4433.0
80142,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.25,22,4934.0
80143,Indigo,6E-5208,Mumbai,Evening,one,Night,Chennai,Economy,4.92,22,4680.0
80144,Indigo,6E-5217,Mumbai,Evening,one,Night,Chennai,Economy,5.75,22,4680.0
80145,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Economy,8.83,22,5033.0
80146,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,12.75,22,5033.0
80147,Vistara,UK-910,Mumbai,Evening,one,Night,Chennai,Economy,26.67,22,5033.0
80148,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Economy,5.83,22,4757.0
80149,Indigo,6E-6051,Mumbai,Evening,one,Night,Chennai,Economy,5.08,22,4809.0
80150,Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.0,22,4985.0
80151,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,22,5152.0
80152,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Economy,8.0,22,5152.0
80153,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13.58,22,5152.0
80154,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.58,22,5152.0
80155,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.5,22,5152.0
80156,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.58,22,5152.0
80157,Indigo,6E-5398,Mumbai,Morning,one,Evening,Chennai,Economy,8.0,22,5285.0
80158,Air_India,AI-660,Mumbai,Evening,one,Early_Morning,Chennai,Economy,14.0,22,5380.0
80159,Air_India,AI-687,Mumbai,Afternoon,one,Early_Morning,Chennai,Economy,16.0,22,5380.0
