Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
286650,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,30,41314.0
286651,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,30,41314.0
286652,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,30,41314.0
286653,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,30,41314.0
286654,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,30,41314.0
286655,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,30,51707.0
286656,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.83,30,51707.0
286657,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,30,51707.0
286658,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,30,51707.0
286659,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,30,51707.0
286660,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Premium,12.42,30,51707.0
286661,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,30,51707.0
286662,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.92,30,51707.0
286663,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.5,30,51707.0
286664,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,Business,23.58,30,51707.0
286665,Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Chennai,Business,Yes,30,51707.0
286666,Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Chennai,Business,27.08,30,51707.0
286667,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.33,30,51595.0
286668,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Business,7.67,30,51595.0
286669,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Business,12.08,30,51595.0
286670,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Business,12.25,30,51595.0
286671,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,12.5,30,51595.0
286672,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Business,15.83,30,51595.0
286673,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,30,51595.0
286674,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,17.08,30,51595.0
286675,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,Business,20.42,30,51595.0
286676,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,30,51595.0
286677,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.17,30,51595.0
286678,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,Business,25.33,30,51595.0
286679,Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Chennai,Business,26.42,30,51595.0
