Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
268140,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,Business,25.67,15,60978.0
268141,Air_India,AI-768,Kolkata,Afternoon,one,Late_Night,Bangalore,Business,8.67,15,60978.0
268142,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.25,15,60978.0
268143,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,Business,9.67,15,60978.0
268144,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,Business,12.42,15,60978.0
268145,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.08,15,60978.0
268146,Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Business,13.75,15,60978.0
268147,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,Business,16.0,15,60978.0
268148,Air_India,AI-763,Kolkata,Early_Morning,one,Late_Night,Bangalore,Business,17.17,15,60978.0
268149,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.42,15,60978.0
268150,Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,Business,19.75,15,60978.0
268151,Air_India,AI-770,Kolkata,Night,one,Night,Bangalore,Business,23.58,15,60978.0
268152,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,7.33,15,61874.0
268153,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,8.0,15,61874.0
268154,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.33,15,61874.0
268155,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Business,32.0,15,67710.0
268156,Air_India,AI-526,Kolkata,Evening,one,Afternoon,Bangalore,Business,19.33,16,31902.0
268157,Air_India,AI-573,Kolkata,Evening,zero,Night,Bangalore,Business,2.58,16,44193.0
268158,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Business,5.25,16,52287.0
268159,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,16,52287.0
268160,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,8.83,16,52287.0
268161,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,16,52287.0
268162,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Business,12.25,16,52287.0
268163,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,12.42,16,52287.0
268164,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Business,14.17,16,52287.0
268165,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,15.25,16,52287.0
268166,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,16,52287.0
268167,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.17,16,52287.0
268168,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,22.42,16,52287.0
268169,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,22.67,16,52287.0
