Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
164610,Indigo,6E-5369,Hyderabad,Evening,zero,Evening,Mumbai,Economy,1.5,43,3096.0
164611,Indigo,6E-5211,Hyderabad,Evening,zero,Night,Mumbai,Economy,1.5,43,3096.0
164612,Indigo,6E-5207,Hyderabad,Morning,zero,Morning,Mumbai,Economy,1.58,43,3096.0
164613,Indigo,6E-903,Hyderabad,Afternoon,zero,Evening,Mumbai,Economy,1.58,43,3096.0
164614,Indigo,6E-5218,Hyderabad,Night,zero,Night,Mumbai,Economy,1.67,43,3096.0
164615,Vistara,UK-894,Hyderabad,Evening,one,Night,Mumbai,Economy,4.92,43,3471.0
164616,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,12.58,43,3471.0
164617,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,13.08,43,3471.0
164618,Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,13.75,43,3471.0
164619,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.17,43,3471.0
164620,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,15.75,43,3471.0
164621,Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,15.75,43,3471.0
164622,Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,16.92,43,3471.0
164623,Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,24.58,43,3471.0
164624,Vistara,UK-894,Hyderabad,Evening,one,Night,Mumbai,Economy,25.75,43,3471.0
164625,Vistara,UK-894,Hyderabad,Evening,one,Night,Mumbai,Economy,26.25,43,3471.0
164626,Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,26.58,43,3471.0
164627,Air_India,AI-9893,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.58,43,3288.0
164628,Air_India,AI-9893,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,25.58,43,3288.0
164629,Vistara,UK-876,Hyderabad,Night,zero,Night,Mumbai,Economy,1.42,43,3646.0
164630,Vistara,UK-874,Hyderabad,Morning,zero,Morning,Mumbai,Economy,1.5,43,3646.0
164631,Vistara,UK-878,Hyderabad,Afternoon,zero,Afternoon,Mumbai,Economy,1.58,43,3646.0
164632,Indigo,6E-7136,Hyderabad,Morning,one,Night,Mumbai,Economy,10.75,43,3359.0
164633,GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,4.58,43,3423.0
164634,GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,6.42,43,3423.0
164635,AirAsia,I5-972,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,8.17,43,3423.0
164636,AirAsia,I5-972,Hyderabad,Evening,one,Early_Morning,Mumbai,Economy,13.42,43,3423.0
164637,Indigo,6E-6433,Hyderabad,Night,one,Late_Night,Mumbai,Economy,4.5,43,3557.0
164638,Indigo,6E-6433,Hyderabad,Night,one,Morning,Mumbai,Economy,9.75,43,3557.0
164639,GO_FIRST,G8-517,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,10.58,43,3645.0
