Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
95130,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,38.58,8,13162.0
95131,Air_India,AI-523,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.08,8,13369.0
95132,Indigo,6E-161,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.17,8,13736.0
95133,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,8,13788.0
95134,GO_FIRST,G8-803,Bangalore,Evening,one,Morning,Mumbai,Economy,13.83,8,13971.0
95135,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,8,13998.0
95136,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,8.58,8,14554.0
95137,Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Mumbai,Economy,5.0,8,14313.0
95138,Vistara,UK-816,Bangalore,Morning,one,Morning,Mumbai,Economy,24.0,8,14733.0
95139,Vistara,UK-812,Bangalore,Morning,one,Morning,Mumbai,Economy,25.75,8,14733.0
95140,Vistara,UK-808,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,27.5,8,14733.0
95141,Vistara,UK-810,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,28.5,8,14733.0
95142,Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,Economy,24.0,8,14839.0
95143,Vistara,UK-812,Bangalore,Morning,one,Morning,Mumbai,Economy,25.75,8,14867.0
95144,Vistara,UK-808,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,27.5,8,14867.0
95145,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,8,14944.0
95146,Air_India,AI-565,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,25.25,8,15364.0
95147,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,11.33,8,16286.0
95148,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,8.58,8,16420.0
95149,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,10.08,8,16834.0
95150,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.67,8,16585.0
95151,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,26.0,8,17779.0
95152,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,9,5177.0
95153,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,9,5177.0
95154,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.58,9,5179.0
95155,Vistara,UK-864,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,9,5179.0
95156,Vistara,UK-866,Bangalore,Night,zero,Night,Mumbai,Economy,1.75,9,5179.0
95157,Vistara,UK-850,Bangalore,Evening,zero,Night,Mumbai,Economy,1.92,9,5179.0
95158,Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,9,5284.0
95159,Vistara,UK-846,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.75,9,5494.0
