Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
209370,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Business,5.83,26,53164.0
209371,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.0,26,53164.0
209372,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.5,26,53164.0
209373,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,7.33,26,53164.0
209374,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,26,53164.0
209375,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,26,53164.0
209376,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.17,26,53164.0
209377,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.58,26,53164.0
209378,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.67,26,53164.0
209379,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.17,26,53164.0
209380,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Business,12.42,26,53164.0
209381,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.67,26,53164.0
209382,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,12.75,26,53164.0
209383,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,13.58,26,53164.0
209384,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Business,11.33,26,53164.0
209385,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Business,11.58,26,53164.0
209386,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Business,14.92,26,53164.0
209387,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Business,15.25,26,53164.0
209388,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Business,23.08,26,53164.0
209389,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Business,26.42,26,53164.0
209390,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,5.5,26,59033.0
209391,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,6.5,26,59033.0
209392,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Business,7.58,26,59033.0
209393,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Business,12.83,26,59033.0
209394,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,26,59033.0
209395,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Business,11.0,26,59033.0
209396,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Business,13.25,26,59033.0
209397,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,23.83,26,59033.0
209398,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Business,27.17,26,59033.0
209399,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Business,6.0,26,60713.0
