Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
223230,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,24.33,23,45257.0
223231,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,23,45257.0
223232,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Business,26.92,23,45257.0
223233,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,23,45257.0
223234,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,23,45672.0
223235,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Business,8.75,23,45672.0
223236,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,23,45672.0
223237,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.17,23,45672.0
223238,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,23,45672.0
223239,Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,9.17,23,47657.0
223240,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Business,14.5,23,47657.0
223241,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Business,26.92,23,47657.0
223242,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.5,23,48948.0
223243,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Business,8.25,23,52392.0
223244,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,23,52392.0
223245,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Business,11.42,23,52392.0
223246,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Business,13.58,23,52392.0
223247,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Business,6.33,23,53512.0
223248,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,Business,16.08,23,53512.0
223249,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Business,7.08,23,57992.0
223250,Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Business,7.58,23,57992.0
223251,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Business,9.58,23,57992.0
223252,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Business,10.25,23,57992.0
223253,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,11.17,23,57992.0
223254,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Business,12.75,23,57992.0
223255,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,14.17,23,57992.0
223256,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,23,57992.0
223257,Vistara,UK-981,Delhi,Night,one,Evening,Chennai,Business,22.25,23,57992.0
223258,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Business,5.33,23,60232.0
223259,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,23,60232.0
