Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
116670,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,12.92,16,4672.0
116671,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,Economy,13.25,16,4672.0
116672,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,13.83,16,4672.0
116673,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Economy,14.42,16,4672.0
116674,Vistara,UK-846,Bangalore,Morning,one,Night,Chennai,Economy,14.58,16,4672.0
116675,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Economy,16.42,16,4672.0
116676,Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Economy,24.33,16,4672.0
116677,Vistara,UK-866,Bangalore,Night,one,Night,Chennai,Economy,25.42,16,4672.0
116678,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,26.17,16,4672.0
116679,Vistara,UK-850,Bangalore,Evening,one,Night,Chennai,Economy,27.17,16,4672.0
116680,Indigo,6E-6326,Bangalore,Morning,zero,Afternoon,Chennai,Economy,1.17,16,4391.0
116681,Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Economy,14.17,16,4792.0
116682,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,15.92,16,4792.0
116683,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,16.83,16,4792.0
116684,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Economy,17.42,16,4792.0
116685,Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Economy,27.33,16,4792.0
116686,GO_FIRST,G8-399,Bangalore,Night,one,Early_Morning,Chennai,Economy,9.67,16,4687.0
116687,GO_FIRST,G8-320,Bangalore,Evening,one,Early_Morning,Chennai,Economy,11.67,16,4687.0
116688,GO_FIRST,G8-7548,Bangalore,Evening,one,Early_Morning,Chennai,Economy,12.67,16,4687.0
116689,GO_FIRST,G8-395,Bangalore,Morning,one,Night,Chennai,Economy,14.17,16,4687.0
116690,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Economy,10.42,16,5087.0
116691,Vistara,UK-852,Bangalore,Morning,one,Night,Chennai,Economy,13.58,16,5087.0
116692,Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Economy,23.33,16,5087.0
116693,Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Economy,26.33,16,5206.0
116694,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,5.17,16,5731.0
116695,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,16,5731.0
116696,Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,Economy,12.75,16,6791.0
116697,Vistara,UK-818,Bangalore,Evening,one,Morning,Chennai,Economy,14.25,16,6791.0
116698,Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Economy,15.08,16,6791.0
116699,Vistara,UK-820,Bangalore,Evening,one,Morning,Chennai,Economy,16.08,16,6791.0
