Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
271710,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Hyderabad,Business,15.75,32,52175.0
271711,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,Business,16.17,32,52175.0
271712,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Business,17.83,32,52175.0
271713,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Business,20.58,32,52175.0
271714,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Business,22.25,32,52175.0
271715,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Business,23.5,32,52175.0
271716,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Business,25.17,32,52175.0
271717,Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Business,8.08,32,52063.0
271718,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Business,8.92,32,52063.0
271719,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Business,12.33,32,52063.0
271720,Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,Business,13.17,32,52063.0
271721,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Business,14.0,32,52063.0
271722,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Business,15.42,32,52063.0
271723,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,Business,16.58,32,52063.0
271724,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Business,19.0,32,52063.0
271725,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Business,20.42,32,52063.0
271726,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Hyderabad,Business,21.0,32,52063.0
271727,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Hyderabad,Business,22.42,32,52063.0
271728,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Business,22.83,32,52063.0
271729,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Hyderabad,Business,29.83,32,52063.0
271730,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Business,7.58,32,53071.0
271731,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Hyderabad,Business,18.33,32,53071.0
271732,Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Business,21.25,32,53071.0
271733,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Business,10.67,32,67497.0
271734,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Business,10.67,32,79817.0
271735,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Business,9.5,32,89729.0
271736,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Business,12.5,32,89729.0
271737,Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,Business,2.25,33,20356.0
271738,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Business,10.5,33,49207.0
271739,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Business,11.25,33,49207.0
