Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
65310,Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,23,4977.0
65311,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Economy,12.33,23,4977.0
65312,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.33,23,4977.0
65313,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.25,23,4977.0
65314,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.33,23,4977.0
65315,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,23,5006.0
65316,GO_FIRST,G8-2605,Mumbai,Evening,one,Morning,Kolkata,Economy,16.67,23,5006.0
65317,SpiceJet,SG-8710,Mumbai,Night,one,Morning,Kolkata,Economy,11.33,23,5289.0
65318,SpiceJet,SG-8702,Mumbai,Morning,one,Night,Kolkata,Economy,12.75,23,5289.0
65319,SpiceJet,SG-8158,Mumbai,Evening,one,Morning,Kolkata,Economy,13.67,23,5289.0
65320,SpiceJet,SG-8152,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.67,23,5289.0
65321,SpiceJet,SG-8702,Mumbai,Morning,one,Morning,Kolkata,Economy,22.83,23,5289.0
65322,SpiceJet,SG-8710,Mumbai,Night,one,Night,Kolkata,Economy,25.25,23,
65323,SpiceJet,SG-8152,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,25.75,23,5289.0
65324,SpiceJet,SG-8158,Mumbai,Evening,one,Night,Kolkata,Economy,27.58,23,5289.0
65325,GO_FIRST,G8-7545,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.5,23,5415.0
65326,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,23,5415.0
65327,SpiceJet,SG-923,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.58,23,5774.0
65328,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,Economy,2.83,23,5812.0
65329,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,6.5,23,5502.0
65330,Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.42,23,5502.0
65331,Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.5,23,5502.0
65332,Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Economy,17.0,23,5502.0
65333,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Economy,19.5,23,5502.0
65334,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Economy,20.5,23,5502.0
65335,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,22.92,23,5502.0
65336,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.67,23,5949.0
65337,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,23,5949.0
65338,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,23,5949.0
65339,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,7.17,23,5949.0
