Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
199110,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,16.42,15,14014.0
199111,Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Economy,22.83,15,14014.0
199112,Vistara,UK-832,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.67,15,14014.0
199113,Indigo,6E-6567,Chennai,Afternoon,one,Night,Kolkata,Economy,7.67,15,13705.0
199114,Indigo,6E-126,Chennai,Evening,one,Night,Kolkata,Economy,5.92,15,14755.0
199115,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,15,15018.0
199116,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Kolkata,Economy,13.0,15,15018.0
199117,Vistara,UK-826,Chennai,Afternoon,one,Night,Kolkata,Economy,10.25,15,15384.0
199118,Vistara,UK-822,Chennai,Morning,one,Night,Kolkata,Economy,13.0,15,15384.0
199119,Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,Economy,16.17,15,15438.0
199120,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,9.83,15,16098.0
199121,Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,Economy,8.75,15,15963.0
199122,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,8.33,15,16634.0
199123,Air_India,AI-430,Chennai,Morning,one,Evening,Kolkata,Economy,9.25,15,16383.0
199124,Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,Economy,12.42,15,16803.0
199125,Air_India,AI-672,Chennai,Afternoon,one,Morning,Kolkata,Economy,18.08,15,16835.0
199126,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,31.08,15,19668.0
199127,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,33.83,15,19668.0
199128,Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Economy,23.08,15,20739.0
199129,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,31.08,15,20739.0
199130,AirAsia,I5-1229,Chennai,Evening,one,Night,Kolkata,Economy,5.0,16,2361.0
199131,AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Kolkata,Economy,9.5,16,2361.0
199132,Indigo,6E-6217,Chennai,Night,one,Early_Morning,Kolkata,Economy,7.33,16,3407.0
199133,Indigo,6E-156,Chennai,Night,one,Early_Morning,Kolkata,Economy,8.92,16,3407.0
199134,GO_FIRST,G8-505,Chennai,Evening,one,Early_Morning,Kolkata,Economy,14.25,16,3555.0
199135,Indigo,6E-6217,Chennai,Night,one,Morning,Kolkata,Economy,10.5,16,3890.0
199136,AirAsia,I5-821,Chennai,Night,one,Morning,Kolkata,Economy,10.42,16,4087.0
199137,AirAsia,I5-1531,Chennai,Night,one,Morning,Kolkata,Economy,11.0,16,4087.0
199138,AirAsia,I5-319,Chennai,Morning,zero,Afternoon,Kolkata,Economy,2.33,16,4617.0
199139,AirAsia,I5-557,Chennai,Night,zero,Late_Night,Kolkata,Economy,2.42,16,4617.0
