Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
255570,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,43,61404.0
255571,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,8.08,43,62188.0
255572,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,9.83,43,62188.0
255573,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.58,43,62188.0
255574,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,12.58,43,62188.0
255575,Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,Business,24.75,43,62188.0
255576,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,25.75,43,62188.0
255577,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Business,12.42,43,67945.0
255578,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Business,20.92,43,67945.0
255579,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Business,11.42,43,68841.0
255580,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Business,22.42,43,69625.0
255581,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,13.92,43,78400.0
255582,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Business,22.42,43,78400.0
255583,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,43,79296.0
255584,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Business,23.92,43,80080.0
255585,Vistara,UK-657,Bangalore,Morning,one,Evening,Kolkata,Business,8.08,43,82113.0
255586,Air_India,AI-573,Bangalore,Afternoon,one,Evening,Kolkata,Business,4.75,44,25000.0
255587,Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Kolkata,Business,25.58,44,31432.0
255588,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,Business,23.33,44,36763.0
255589,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,7.33,44,51817.0
255590,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,8.33,44,51817.0
255591,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.17,44,51817.0
255592,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42,44,51817.0
255593,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,11.42,44,51817.0
255594,Vistara,UK-866,Bangalore,Night,one,Morning,Kolkata,Business,12.0,44,51817.0
255595,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.25,44,51817.0
255596,Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Business,13.75,44,51817.0
255597,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Business,14.67,44,51817.0
255598,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Business,15.25,44,51817.0
255599,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,19.25,44,51817.0
