Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
51090,Air_India,AI-625,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.58,41,5219.0
51091,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,41,5219.0
51092,Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Economy,24.67,41,5234.0
51093,Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,41,5269.0
51094,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28.0,41,5495.0
51095,Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Economy,6.67,41,5513.0
51096,Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,41,5523.0
51097,Vistara,UK-852,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.17,41,5896.0
51098,GO_FIRST,G8-387,Mumbai,Evening,one,Night,Delhi,Economy,5.58,41,5618.0
51099,GO_FIRST,G8-387,Mumbai,Evening,one,Night,Delhi,Economy,5.67,41,5618.0
51100,Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,41,5690.0
51101,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,41,5749.0
51102,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,41,6122.0
51103,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,41,6122.0
51104,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,41,6122.0
51105,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Economy,6.25,41,6122.0
51106,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,6.42,41,6122.0
51107,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.67,41,6122.0
51108,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,41,6122.0
51109,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,7.75,41,6122.0
51110,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,8.17,41,6122.0
51111,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,11.42,41,6122.0
51112,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,12.5,41,6122.0
51113,GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Delhi,Economy,5.0,41,5805.0
51114,GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.83,41,5805.0
51115,GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.83,41,5805.0
51116,SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,41,5833.0
51117,Air_India,AI-651,Mumbai,Morning,one,Morning,Delhi,Economy,25.08,41,5840.0
51118,GO_FIRST,G8-349,Mumbai,Morning,one,Evening,Delhi,Economy,7.5,41,5912.0
51119,GO_FIRST,G8-287,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,41,6031.0
