Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
22170,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5954.0
22171,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5954.0
22172,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,5954.0
22173,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,5954.0
22174,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5955.0
22175,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Economy,2.25,14,5955.0
22176,GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,14,5954.0
22177,GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,14,5954.0
22178,Indigo,6E-2841,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.08,14,5955.0
22179,Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.17,14,5955.0
22180,Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,14,5955.0
22181,Indigo,6E-2517,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,14,5955.0
22182,Indigo,6E-387,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.17,14,5955.0
22183,Indigo,6E-483,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,14,5955.0
22184,Indigo,6E-912,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,14,5955.0
22185,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,14,5955.0
22186,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,14,5955.0
22187,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,14,5953.0
22188,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.58,14,5953.0
22189,AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Kolkata,Economy,7.75,14,5953.0
22190,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,8.25,14,5953.0
22191,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.67,14,5953.0
22192,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,10.17,14,5953.0
22193,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.25,14,5953.0
22194,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,14,5953.0
22195,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.75,14,5953.0
22196,AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,14,5953.0
22197,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,13.08,14,5953.0
22198,AirAsia,I5-747,Delhi,Evening,one,Morning,Kolkata,Economy,14.0,14,5953.0
22199,AirAsia,I5-1529,Delhi,Morning,two_or_more,Late_Night,Kolkata,Economy,16.0,14,5953.0
