Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
223770,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Business,5.33,31,60232.0
223771,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,31,60232.0
223772,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.83,31,60232.0
223773,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Business,14.25,31,60232.0
223774,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,15.08,31,60232.0
223775,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,31,60232.0
223776,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,31,60232.0
223777,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,31,64801.0
223778,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,13.0,31,65832.0
223779,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,31,65832.0
223780,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,31,65832.0
223781,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Business,9.75,31,67601.0
223782,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Business,12.42,31,68184.0
223783,Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Business,15.58,31,68184.0
223784,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Business,8.83,31,76684.0
223785,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,31,82553.0
223786,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,32,27864.0
223787,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,32,27864.0
223788,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,32,27864.0
223789,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,32,27864.0
223790,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,32,27864.0
223791,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,32,27864.0
223792,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,32,27864.0
223793,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,32,27864.0
223794,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.33,32,45257.0
223795,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Business,12.33,32,45257.0
223796,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,32,45257.0
223797,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.5,32,45257.0
223798,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,32,45257.0
223799,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,32,45257.0
