Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
18300,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,41,4496.0
18301,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,41,4496.0
18302,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,41,4496.0
18303,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,41,4496.0
18304,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,41,4496.0
18305,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,41,4496.0
18306,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,41,4496.0
18307,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Economy,11.42,41,4496.0
18308,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,41,4496.0
18309,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,12.5,41,4496.0
18310,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,41,4205.0
18311,GO_FIRST,G8-173,Delhi,Morning,one,Evening,Bangalore,Economy,6.83,41,4205.0
18312,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.08,41,4205.0
18313,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,41,4205.0
18314,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,41,4205.0
18315,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,41,4230.0
18316,Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,41,4230.0
18317,Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,41,4230.0
18318,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,41,4230.0
18319,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,41,4230.0
18320,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,41,4230.0
18321,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,41,4230.0
18322,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,41,4230.0
18323,GO_FIRST,G8-211,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,41,4324.0
18324,Indigo,6E-2343,Delhi,Late_Night,one,Morning,Bangalore,Economy,6.67,41,4398.0
18325,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,41,4427.0
18326,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,41,4427.0
18327,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,41,4427.0
18328,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,41,4469.0
18329,AirAsia,I5-792,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,41,4469.0
