Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
197310,Vistara,UK-824,Chennai,Night,one,Night,Bangalore,Economy,26.33,44,4755.0
197311,GO_FIRST,G8-451,Chennai,Night,one,Late_Night,Bangalore,Economy,4.75,-44,4445.0
197312,Indigo,6E-927,Chennai,Afternoon,one,Night,Bangalore,Economy,8.75,44,4466.0
197313,GO_FIRST,G8-304,Chennai,Afternoon,one,Evening,Bangalore,Economy,5.92,44,4612.0
197314,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Bangalore,Economy,9.0,44,4612.0
197315,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Bangalore,Economy,9.17,44,4612.0
197316,GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Bangalore,Economy,10.83,44,4612.0
197317,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Bangalore,Economy,11.17,44,4612.0
197318,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Bangalore,Economy,14.67,44,4612.0
197319,Vistara,UK-836,Chennai,Morning,two_or_more,Evening,Bangalore,Economy,8.75,44,5294.0
197320,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,Economy,6.17,44,6161.0
197321,Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,Economy,17.67,44,6161.0
197322,Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,Economy,18.67,44,6161.0
197323,Air_India,AI-538,Chennai,Night,one,Morning,Bangalore,Economy,12.58,44,5888.0
197324,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Economy,15.92,44,5888.0
197325,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,Economy,23.0,44,5888.0
197326,Vistara,UK-836,Chennai,Morning,two_or_more,Evening,Bangalore,Economy,8.5,44,6432.0
197327,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,10.17,44,6432.0
197328,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.83,44,6432.0
197329,Vistara,UK-836,Chennai,Morning,two_or_more,Evening,Bangalore,Economy,6.25,44,6437.0
197330,Vistara,UK-836,Chennai,Morning,two_or_more,Evening,Bangalore,Economy,8.08,44,6437.0
197331,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,9.67,44,6437.0
197332,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.08,44,6437.0
197333,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.92,44,6437.0
197334,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,11.92,44,6437.0
197335,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,12.58,44,6437.0
197336,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,13.5,44,6437.0
197337,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,13.75,44,6437.0
197338,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,14.75,44,6437.0
197339,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,15.75,44,6437.0
