Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
205740,Indigo,6E-804,Chennai,Evening,one,Night,Hyderabad,Economy,5.0,39,1105.0
205741,Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,39,1105.0
205742,Indigo,6E-6113,Chennai,Afternoon,one,Night,Hyderabad,Economy,5.92,39,1105.0
205743,Indigo,6E-847,Chennai,Evening,one,Night,Hyderabad,Economy,6.67,39,1105.0
205744,Indigo,6E-804,Chennai,Evening,one,Night,Hyderabad,Economy,6.75,39,1105.0
205745,Indigo,6E-6113,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.0,39,1105.0
205746,Indigo,6E-588,Chennai,Evening,one,Late_Night,Hyderabad,Economy,7.08,39,1105.0
205747,Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.33,39,1105.0
205748,Indigo,6E-7216,Chennai,Morning,one,Evening,Hyderabad,Economy,7.92,39,1105.0
205749,Indigo,6E-7185,Chennai,Morning,one,Evening,Hyderabad,Economy,7.92,39,1105.0
205750,Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.42,39,1105.0
205751,Indigo,6E-6113,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.67,39,1105.0
205752,Indigo,6E-6137,Chennai,Morning,one,Evening,Hyderabad,Economy,8.83,39,1105.0
205753,Indigo,6E-489,Chennai,Night,one,Early_Morning,Hyderabad,Economy,9.67,39,1105.0
205754,Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,10.08,39,1105.0
205755,Air_India,AI-9894,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.42,39,1526.0
205756,Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.0,39,1551.0
205757,Indigo,6E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,39,1551.0
205758,Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,39,1551.0
205759,Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,39,1551.0
205760,Indigo,6E-6006,Chennai,Afternoon,zero,Evening,Chennai,Economy,1.33,39,1551.0
205761,AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,39,1550.0
205762,AirAsia,I5-1531,Chennai,Night,one,Morning,Hyderabad,Economy,10.75,39,1550.0
205763,Indigo,6E-495,Chennai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.17,39,1800.0
205764,Indigo,6E-193,Chennai,Evening,zero,Night,Hyderabad,Economy,1.25,39,1800.0
205765,Air_India,AI-672,Chennai,Afternoon,one,Night,Hyderabad,Economy,6.67,39,3563.0
205766,Air_India,AI-672,Chennai,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,39,3563.0
205767,Indigo,6E-588,Chennai,Evening,one,Night,Hyderabad,Economy,4.42,39,3688.0
205768,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,39,4086.0
205769,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,12.17,39,4086.0
