Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
179010,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Economy,13.33,33,4009.0
179011,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Economy,16.25,33,4009.0
179012,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Economy,20.5,33,4009.0
179013,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,Economy,23.58,33,4009.0
179014,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Economy,9.08,33,3813.0
179015,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Economy,12.67,33,3813.0
179016,Air_India,AI-616,Hyderabad,Morning,one,Early_Morning,Chennai,Economy,22.92,33,3813.0
179017,Air_India,UK-280,Hyderabad,Morning,one,Morning,Chennai,Economy,26.5,33,3813.0
179018,Indigo,6E-7201,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.25,33,3864.0
179019,Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Chennai,Economy,8.25,33,3864.0
179020,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Economy,6.0,33,4359.0
179021,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,6.83,33,4359.0
179022,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.33,33,4359.0
179023,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,9.5,33,4359.0
179024,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,9.92,33,4359.0
179025,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,12.42,33,4359.0
179026,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,13.42,33,4359.0
179027,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,15.92,33,4359.0
179028,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Economy,19.75,33,4359.0
179029,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Economy,22.67,33,4359.0
179030,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,23.67,33,4359.0
179031,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Economy,26.58,33,4359.0
179032,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Economy,15.33,33,4122.0
179033,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Economy,7.33,33,4229.0
179034,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Economy,7.67,33,4229.0
179035,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Economy,12.08,33,4229.0
179036,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Economy,12.25,33,4229.0
179037,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,12.5,33,4229.0
179038,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Economy,15.83,33,4229.0
179039,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,16.67,33,4229.0
