Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
8280,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,41,6296.0
8281,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,41,6296.0
8282,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,41,6296.0
8283,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,41,6296.0
8284,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,41,6296.0
8285,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,41,6296.0
8286,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,41,6296.0
8287,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,41,6296.0
8288,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,41,6296.0
8289,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,41,6296.0
8290,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,-41,5958.0
8291,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,41,5958.0
8292,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,41,6146.0
8293,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,41,6181.0
8294,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,41,6181.0
8295,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,41,6312.0
8296,Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,41,6339.0
8297,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,41,6724.0
8298,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,41,6795.0
8299,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,41,6937.0
8300,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5,41,6933.0
8301,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,41,6995.0
8302,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,41,7575.0
8303,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6.0,41,7575.0
8304,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,41,7575.0
8305,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,41,7575.0
8306,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,41,7575.0
8307,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,41,7575.0
8308,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.0,41,7575.0
8309,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,41,7575.0
