Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
1950,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,12,6165.0
1951,Indigo,6E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,12,6323.0
1952,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,6375.0
1953,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,12,6428.0
1954,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,12,6428.0
1955,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,12,6443.0
1956,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,12,6443.0
1957,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,12,6932.0
1958,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,12,6932.0
1959,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,12,6932.0
1960,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,12,6932.0
1961,Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,12,7373.0
1962,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,12,7468.0
1963,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,12,7468.0
1964,Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,12,7583.0
1965,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,12,8160.0
1966,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,12,8580.0
1967,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,12,8396.0
1968,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,12,8396.0
1969,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,12,9105.0
1970,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,12,9158.0
1971,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,12,8869.0
1972,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,12,8869.0
1973,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,12,8869.0
1974,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,12,8869.0
1975,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,12,8869.0
1976,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,12,8869.0
1977,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,12,8869.0
1978,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,12,9000.0
1979,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,12,9315.0
